ssp,indiv,Label,Area,Circ.,%Area,AR,Round
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,120.623,0.971,100,1.102,0.907
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,98.537,0.909,100,1.563,0.64
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,172.439,0.866,100,1.289,0.776
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,139.311,0.906,100,1.534,0.652
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,141.01,0.895,100,1.409,0.71
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,173.289,0.897,100,1.333,0.75
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,221.708,0.906,100,1.337,0.748
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,94.29,1,100,1.118,0.894
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,265.88,0.861,100,1.452,0.689
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,178.386,0.869,100,1.508,0.663
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,237.847,0.845,100,1.531,0.653
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,194.525,0.968,100,1.121,0.892
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,428.125,0.901,100,1.12,0.893
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,327.04,0.922,100,1.196,0.836
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,93.44,0.955,100,1.358,0.736
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,143.558,0.889,100,1.625,0.615
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,229.353,0.937,100,1.113,0.898
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,146.106,0.905,99.419,1.403,0.713
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,157.999,0.883,97.312,1.623,0.616
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,121.472,0.952,100,1.286,0.777
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,250.589,0.861,100,1.391,0.719
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,121.472,0.893,100,1.603,0.624
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,212.364,0.858,98.8,1.573,0.636
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,294.761,0.873,100,1.119,0.893
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,132.515,0.768,100,1.972,0.507
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,111.279,0.958,100,1.351,0.74
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,84.096,0.927,100,1.188,0.842
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,250.589,0.931,99.322,1.333,0.75
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,183.482,0.886,100,1.534,0.652
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,265.03,0.935,100,1.052,0.951
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,123.171,0.905,100,1.231,0.812
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,95.139,0.96,100,1.098,0.911
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,168.192,0.89,100,1.643,0.608
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,236.149,0.824,100,1.833,0.545
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,215.762,0.913,99.606,1.106,0.904
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,282.019,0.929,100,1.113,0.899
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,81.548,0.911,100,1.492,0.67
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,142.708,0.985,100,1.069,0.936
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,212.364,0.91,98.4,1.149,0.87
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,272.675,0.868,95.016,1.639,0.61
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,85.795,0.917,100,1.388,0.72
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,85.795,0.825,100,1.751,0.571
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,270.976,0.906,100,1.42,0.704
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,186.031,0.926,97.717,1.378,0.725
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,87.494,0.952,99.029,1.252,0.799
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,207.267,0.906,100,1.345,0.744
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,226.805,0.884,98.502,1.414,0.707
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,91.741,0.95,100,1.188,0.842
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,276.922,0.919,100,1.093,0.915
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,182.633,0.882,96.744,1.375,0.727
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,252.288,0.93,99.327,1.316,0.76
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,242.944,0.866,99.301,1.158,0.863
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,260.783,0.936,95.765,1.017,0.983
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,185.181,0.921,96.33,1.251,0.799
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,216.611,0.935,99.216,1.24,0.806
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,287.116,0.914,98.521,1.222,0.819
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,241.245,0.948,99.648,1.235,0.809
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,200.471,0.891,100,1.453,0.688
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,172.439,0.877,98.522,1.148,0.871
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,127.418,0.912,99.333,1.41,0.709
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,190.278,0.846,100,1.428,0.7
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,188.579,0.798,96.396,1.728,0.579
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,193.676,0.897,100,1.464,0.683
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,129.967,0.897,100,1.463,0.684
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,267.578,0.92,100,1.355,0.738
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,208.966,0.895,100,1.344,0.744
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,176.687,0.956,100,1.145,0.873
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,284.568,0.921,100,1.265,0.79
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,185.181,0.91,100,1.463,0.684
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,205.568,0.863,100,1.312,0.762
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,179.235,0.865,100,1.712,0.584
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,144.407,0.764,100,2.041,0.49
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,257.385,0.768,100,1.998,0.5
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,136.762,0.944,100,1.204,0.83
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,301.557,0.906,100,1.401,0.714
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,407.739,0.883,98.75,1.387,0.721
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,347.427,0.793,100,2.03,0.493
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,248.89,0.884,98.294,1.349,0.742
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,145.257,0.699,100,2.594,0.385
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,182.633,0.945,100,1.306,0.766
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,359.32,0.91,98.345,1.23,0.813
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,160.547,0.93,97.354,1.238,0.808
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,141.01,0.882,100,1.61,0.621
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,302.406,0.85,100,1.439,0.695
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,470.598,0.897,100,1.177,0.849
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,208.117,0.909,100,1.204,0.83
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,338.933,0.885,98.496,1.39,0.719
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,322.793,0.89,100,1.525,0.656
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,284.568,0.906,98.209,1.272,0.786
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,342.33,0.867,99.752,1.44,0.694
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,244.643,0.902,100,1.547,0.646
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,142.708,0.906,100,1.368,0.731
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,393.298,0.905,100,1.395,0.717
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,291.363,0.927,98.251,1.311,0.763
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,270.976,0.932,100,1.18,0.847
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,256.535,0.911,100,1.245,0.803
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,324.492,0.864,99.738,1.561,0.641
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,223.407,0.861,100,1.418,0.705
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,299.858,0.894,99.717,1.475,0.678
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,310.901,0.817,96.995,1.252,0.799
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,167.343,0.878,100,1.609,0.622
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,264.181,0.807,100,1.834,0.545
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,193.676,0.916,99.561,1.349,0.741
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,213.213,0.921,100,1.368,0.731
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,209.815,0.888,100,1.58,0.633
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,328.739,0.89,99.483,1.534,0.652
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,354.223,0.897,100,1.356,0.737
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,276.922,0.837,99.693,1.667,0.6
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,248.89,0.932,100,1.189,0.841
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,304.105,0.89,98.883,1.321,0.757
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,111.279,0.969,100,1.291,0.774
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,270.976,0.946,100,1.177,0.849
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,293.912,0.848,100,1.545,0.647
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,285.417,0.915,98.214,1.371,0.729
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,268.428,0.762,99.367,2.137,0.468
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,170.741,0.915,100,1.446,0.692
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,99.386,0.944,99.145,1.207,0.829
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,165.644,0.969,100,1.165,0.859
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,120.623,0.91,100,1.469,0.681
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,237.847,0.935,100,1.189,0.841
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,151.203,0.983,100,1.091,0.917
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,184.332,0.917,100,1.205,0.83
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,270.127,0.853,100,1.372,0.729
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,106.182,0.889,100,1.503,0.665
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,132.515,0.892,100,1.462,0.684
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,342.33,0.908,99.752,1.266,0.79
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,296.46,0.943,100,1.058,0.946
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,297.309,0.85,100,1.477,0.677
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 008.tif,151.203,0.853,100,1.407,0.711
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,247.191,0.865,97.595,1.551,0.645
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,216.611,0.832,100,1.238,0.807
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,222.557,0.892,100,1.399,0.715
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,241.245,0.913,100,1.321,0.757
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,257.385,0.891,100,1.396,0.716
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,210.665,0.936,100,1.215,0.823
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,231.052,0.933,100,1.257,0.796
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,387.352,0.918,99.561,1.208,0.828
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,289.664,0.922,98.827,1.035,0.966
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,220.009,0.888,100,1.458,0.686
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,163.945,0.95,100,1.263,0.792
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,330.438,0.917,100,1.187,0.843
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,139.311,0.906,100,1.258,0.795
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,208.966,0.877,100,1.487,0.673
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,189.429,0.842,100,1.768,0.566
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,141.859,0.819,100,2.024,0.494
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,86.644,0.955,100,1.131,0.884
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,260.783,0.802,100,1.923,0.52
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,188.579,0.891,99.55,1.451,0.689
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,169.891,0.911,100,1.452,0.688
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,189.429,0.934,99.552,1.252,0.799
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,248.89,0.935,100,1.378,0.726
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,129.967,0.854,100,1.789,0.559
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,104.483,0.832,100,1.813,0.552
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,342.33,0.902,98.263,1.336,0.749
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,166.493,0.974,95.408,1.154,0.867
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,218.31,0.946,99.611,1.157,0.864
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,417.932,0.942,97.764,1.113,0.898
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,193.676,0.666,100,2.476,0.404
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,245.493,0.905,99.654,1.338,0.748
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,303.256,0.778,100,1.885,0.531
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,218.31,0.917,98.444,1.333,0.75
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,256.535,0.837,100,1.735,0.576
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,327.04,0.902,99.221,1.095,0.913
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,257.385,0.931,98.68,1.217,0.821
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,221.708,0.817,100,1.772,0.564
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,199.622,0.944,100,1.111,0.9
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,338.083,0.953,97.487,1.095,0.913
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,244.643,0.832,97.917,1.858,0.538
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,354.223,0.878,96.643,1.539,0.65
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,285.417,0.893,100,1.322,0.756
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,325.341,0.9,100,1.514,0.661
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,390.749,0.888,100,1.436,0.697
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,373.76,0.926,100,1.049,0.953
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,234.45,0.864,96.739,1.449,0.69
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,266.729,0.885,100,1.545,0.647
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,313.449,0.876,100,1.423,0.703
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,223.407,0.938,100,1.247,0.802
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,268.428,0.954,100,1.06,0.944
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,307.503,0.924,97.79,1.223,0.818
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,210.665,0.91,100,1.349,0.742
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,335.535,0.91,100,1.316,0.76
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,333.836,0.833,100,1.468,0.681
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,389.9,0.897,94.553,1.345,0.743
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,289.664,0.87,95.894,1.475,0.678
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,287.116,0.93,100,1.156,0.865
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,298.159,0.902,100,1.342,0.745
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,365.266,0.905,99.302,1.438,0.695
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,256.535,0.857,99.338,1.626,0.615
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,324.492,0.9,100,1.266,0.79
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,256.535,0.911,100,1.376,0.727
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,365.266,0.911,100,1.106,0.904
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,294.761,0.954,100,1.152,0.868
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,366.965,0.846,96.759,1.391,0.719
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,284.568,0.861,100,1.748,0.572
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,295.61,0.941,99.713,1.287,0.777
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,265.88,0.938,99.361,1.121,0.892
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,225.955,0.912,93.609,1.36,0.736
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,378.008,0.901,99.326,1.34,0.746
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,255.686,0.902,100,1.099,0.91
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,291.363,0.89,98.834,1.129,0.886
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,312.6,0.908,100,1.281,0.781
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,122.322,0.812,100,1.851,0.54
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,139.311,0.906,99.39,1.559,0.641
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,253.987,0.912,100,1.184,0.844
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,260.783,0.936,100,1.073,0.932
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,318.546,0.884,96.267,1.305,0.766
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,270.127,0.919,96.855,1.353,0.739
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,112.128,0.888,99.242,1.545,0.647
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,250.589,0.884,100,1.396,0.716
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,299.858,0.954,98.867,1.11,0.901
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,319.395,0.859,96.809,1.635,0.612
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,92.591,0.976,100,1.188,0.842
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,206.418,0.91,99.177,1.451,0.689
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,103.634,0.985,99.18,1.165,0.858
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,240.396,0.87,100,1.585,0.631
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,191.127,0.959,100,1.063,0.941
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,131.666,0.943,100,1.34,0.746
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,167.343,0.84,100,1.754,0.57
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,209.815,0.871,100,1.521,0.658
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,167.343,0.979,100,1.036,0.965
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,97.687,0.737,100,2.13,0.47
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,268.428,0.93,99.051,1.312,0.762
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,230.202,0.94,100,1.14,0.877
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,151.203,0.937,100,1.208,0.828
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,221.708,0.95,100,1.105,0.905
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,208.117,0.84,98.776,1.591,0.629
Viscum album,Viscum album 3,Viscum album 3 - VSB30 x10 009.tif,157.999,0.916,100,1.151,0.869
