ssp,indiv,Label,Area,Circ.,%Area,AR,Round,Solidity
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1026.574,0.794,100,1.269,0.788,0.926
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1281.966,0.778,99.87,1.222,0.818,0.93
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2537.224,0.829,100,1.078,0.928,0.948
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1233.558,0.593,100,2.178,0.459,0.893
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2609,0.709,100,2.116,0.473,0.951
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1832.81,0.697,100,1.687,0.593,0.919
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3747.413,0.806,100,1.13,0.885,0.955
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2672.431,0.765,99.938,1.647,0.607,0.934
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1599.119,0.711,100,1.832,0.546,0.922
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3178.207,0.839,100,1.275,0.784,0.958
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3181.545,0.571,100,2.496,0.401,0.878
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,352.207,0.837,100,1.577,0.634,0.921
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1804.433,0.795,99.815,1.238,0.808,0.939
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3595.513,0.766,100,1.631,0.613,0.954
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,996.528,0.728,100,1.715,0.583,0.919
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1876.21,0.795,100,1.098,0.91,0.932
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2994.592,0.828,100,1.272,0.786,0.949
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1584.096,0.78,100,1.118,0.895,0.935
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1328.704,0.638,99.874,1.597,0.626,0.926
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3022.969,0.808,100,1.121,0.892,0.948
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,507.445,0.572,100,2.563,0.39,0.897
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3119.784,0.834,100,1.068,0.936,0.957
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2270.148,0.822,100,1.274,0.785,0.949
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3421.914,0.721,100,1.821,0.549,0.943
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1615.811,0.64,100,2.223,0.45,0.935
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1782.734,0.773,100,1.834,0.545,0.96
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2270.148,0.781,99.926,1.341,0.746,0.93
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2602.324,0.683,100,2.334,0.428,0.943
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1577.419,0.522,100,3.341,0.299,0.924
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,450.691,0.926,100,1.397,0.716,0.952
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2557.254,0.819,100,1.152,0.868,0.949
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2819.323,0.775,100,1.423,0.703,0.939
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,777.859,0.781,100,1.233,0.811,0.911
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,852.975,0.564,100,2.969,0.337,0.886
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1709.288,0.687,100,2.132,0.469,0.93
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,151.9,0.766,100,1.698,0.589,0.883
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1141.751,0.7,100,2.019,0.495,0.916
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2597.316,0.676,99.679,1.958,0.511,0.924
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1295.319,0.612,100,2.457,0.407,0.918
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2602.324,0.731,99.936,1.457,0.686,0.933
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,450.691,0.577,100,2.908,0.344,0.864
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1672.565,0.748,100,1.504,0.665,0.905
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2779.262,0.857,100,1.244,0.804,0.95
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2266.809,0.716,99.926,2.02,0.495,0.926
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1467.25,0.775,99.886,1.301,0.769,0.925
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1352.073,0.612,100,1.958,0.511,0.897
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1587.434,0.819,100,1.231,0.812,0.945
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2371.97,0.594,100,2.305,0.434,0.933
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,988.182,0.631,100,2.307,0.433,0.914
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2857.715,0.682,100,1.966,0.509,0.933
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1844.495,0.712,100,2.06,0.485,0.923
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3857.582,0.849,100,1.217,0.821,0.964
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,4134.673,0.875,100,1.148,0.871,0.96
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,5179.609,0.832,100,1.225,0.816,0.958
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,195.299,0.701,100,2.332,0.429,0.873
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3909.328,0.72,100,1.645,0.608,0.948
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1413.835,0.567,100,2.658,0.376,0.892
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1473.927,0.783,99.887,1.135,0.881,0.92
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1008.213,0.607,100,2.543,0.393,0.909
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3381.852,0.806,99.951,1.063,0.94,0.953
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2054.817,0.642,100,2.064,0.484,0.909
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,4667.156,0.65,100,1.723,0.58,0.863
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3877.612,0.821,100,1.275,0.784,0.951
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3550.444,0.764,99.953,1.343,0.745,0.944
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2669.093,0.828,100,1.171,0.854,0.948
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1004.874,0.775,100,1.887,0.53,0.947
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1263.604,0.798,100,1.271,0.787,0.936
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3350.137,0.83,100,1.171,0.854,0.96
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2639.047,0.691,100,1.292,0.774,0.897
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1600.788,0.873,100,1.131,0.884,0.959
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1333.712,0.724,99.875,1.814,0.551,0.936
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,939.774,0.718,100,1.668,0.6,0.912
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,908.059,0.806,100,1.347,0.743,0.936
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3884.289,0.834,100,1.156,0.865,0.954
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3782.466,0.792,100,1.669,0.599,0.957
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3476.998,0.832,99.76,1.124,0.889,0.957
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,4688.856,0.442,99.929,1.685,0.594,0.875
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,1059.959,0.712,100,2.158,0.463,0.945
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,5259.732,0.838,99.937,1.123,0.89,0.952
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3403.552,0.788,99.902,1.576,0.634,0.949
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3465.313,0.778,100,1.256,0.796,0.939
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,4346.665,0.815,100,1.215,0.823,0.955
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,415.637,0.64,100,2.234,0.448,0.871
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,2689.123,0.797,100,1.443,0.693,0.953
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,899.713,0.542,100,3.171,0.315,0.924
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,4086.266,0.822,100,1.338,0.748,0.961
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,4249.85,0.851,100,1.157,0.864,0.962
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,1650.865,0.834,100,1.208,0.828,0.953
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,4333.311,0.891,99.961,1.036,0.965,0.969
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,517.46,0.499,100,2.986,0.335,0.827
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3755.759,0.824,100,1.302,0.768,0.947
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,2737.531,0.818,100,1.273,0.786,0.945
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,1816.118,0.806,100,1.45,0.69,0.944
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,4763.971,0.846,100,1.169,0.856,0.958
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3351.806,0.853,99.552,1.26,0.794,0.958
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,2862.723,0.713,100,1.886,0.53,0.936
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,1307.004,0.557,100,2.452,0.408,0.885
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,2602.324,0.672,99.872,1.554,0.644,0.932
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,2346.932,0.709,100,1.637,0.611,0.936
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3123.122,0.745,99.786,1.856,0.539,0.949
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,2538.893,0.756,100,1.698,0.589,0.944
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,3056.353,0.796,99.235,1.597,0.626,0.955
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,1233.558,0.523,100,2.168,0.461,0.876
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,2682.446,0.626,100,2.16,0.463,0.939
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3089.738,0.696,100,1.951,0.512,0.944
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,1842.826,0.708,100,1.651,0.606,0.922
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,2632.37,0.876,100,1.097,0.912,0.957
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,4491.888,0.809,100,1.464,0.683,0.966
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,1729.318,0.706,100,1.966,0.509,0.919
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,432.33,0.871,100,1.464,0.683,0.927
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,2769.246,0.775,100,1.755,0.57,0.956
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3602.19,0.851,99.907,1.093,0.915,0.95
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,265.407,0.798,100,1.457,0.686,0.919
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3707.351,0.767,100,1.585,0.631,0.951
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,1912.933,0.935,100,1.098,0.911,0.967
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3144.822,0.828,100,1.267,0.789,0.953
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3254.991,0.768,100,1.638,0.611,0.945
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3745.743,0.745,100,1.507,0.663,0.95
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,2827.669,0.836,100,1.136,0.88,0.944
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3538.759,0.857,100,1.225,0.816,0.957
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,864.659,0.811,100,1.107,0.903,0.948
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,861.321,0.793,100,1.246,0.802,0.901
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3265.006,0.75,100,1.222,0.818,0.929
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,656.006,0.494,100,3.228,0.31,0.88
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3128.13,0.811,100,1.371,0.729,0.951
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,914.736,0.741,100,1.676,0.597,0.918
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3909.328,0.834,100,1.15,0.869,0.949
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,4323.296,0.868,100,1.035,0.966,0.966
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3101.422,0.77,100,1.207,0.829,0.942
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,5969.153,0.813,100,1.371,0.73,0.957
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,188.623,0.567,100,2.78,0.36,0.846
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,1225.212,0.432,99.864,3.315,0.302,0.846
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,5318.155,0.797,100,1.057,0.946,0.948
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,4286.573,0.683,100,2.04,0.49,0.915
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3064.699,0.743,100,1.445,0.692,0.951
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,494.091,0.678,100,2.414,0.414,0.958
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,4001.135,0.741,100,1.426,0.701,0.939
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,322.161,0.484,100,3.243,0.308,0.825
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,1108.366,0.753,100,1.753,0.57,0.938
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,2572.277,0.749,100,1.688,0.592,0.941
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,5550.177,0.812,100,1.133,0.882,0.956
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,2603.993,0.773,100,1.488,0.672,0.943
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,2318.555,0.866,99.856,1.247,0.802,0.966
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,4448.488,0.822,100,1.022,0.979,0.951
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,3076.384,0.825,100,1.154,0.867,0.958
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1644.188,0.542,100,2.305,0.434,0.926
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,851.305,0.735,100,1.523,0.657,0.95
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,285.438,0.398,100,2.936,0.341,0.847
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2018.094,0.658,100,1.776,0.563,0.955
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,883.021,0.778,100,1.557,0.642,0.937
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1271.95,0.608,100,2.091,0.478,0.891
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,4037.858,0.839,100,1.071,0.934,0.965
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3570.475,0.803,100,1.134,0.882,0.944
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3326.768,0.838,100,1.238,0.808,0.958
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2939.507,0.786,100,1.119,0.894,0.934
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,886.359,0.795,100,1.324,0.755,0.939
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3850.905,0.857,99.957,1.075,0.93,0.96
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1672.565,0.805,100,1.272,0.786,0.928
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,4490.218,0.759,100,1.418,0.705,0.92
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3724.044,0.827,99.821,1.195,0.837,0.957
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3790.813,0.786,100,1.198,0.835,0.942
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,696.067,0.544,100,3.514,0.285,0.895
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3490.352,0.758,100,1.085,0.922,0.92
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,4199.773,0.754,99.801,1.129,0.886,0.937
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3288.376,0.81,100,1.272,0.786,0.946
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3358.483,0.816,99.901,1.095,0.913,0.948
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,565.868,0.707,100,1.417,0.706,0.887
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3842.559,0.764,100,1.583,0.632,0.953
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1049.943,0.836,100,1.323,0.756,0.945
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1457.234,0.733,100,1.81,0.552,0.941
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,717.767,0.673,100,1.095,0.913,0.898
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,5952.46,0.76,99.776,1.177,0.85,0.949
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2759.231,0.828,100,1.163,0.86,0.95
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3967.751,0.843,100,1.216,0.823,0.966
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2744.208,0.824,100,1.266,0.79,0.94
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1161.781,0.488,100,3.463,0.289,0.942
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1161.781,0.693,100,1.225,0.816,0.944
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1922.949,0.731,100,2.055,0.487,0.942
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1677.572,0.75,100,1.728,0.579,0.928
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,4158.042,0.828,100,1.456,0.687,0.954
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3393.537,0.777,100,1.273,0.786,0.945
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2260.132,0.808,100,1.237,0.808,0.944
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2089.871,0.719,100,1.514,0.66,0.927
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2318.555,0.623,99.712,1.449,0.69,0.907
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1761.034,0.689,100,1.893,0.528,0.924
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1754.357,0.747,99.905,1.293,0.773,0.924
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,4258.196,0.793,100,1.288,0.776,0.961
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2330.24,0.685,100,1.545,0.647,0.92
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2722.508,0.841,100,1.324,0.755,0.954
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,3892.635,0.808,100,1.348,0.742,0.948
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2739.2,0.724,100,1.449,0.69,0.936
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2570.608,0.737,100,1.09,0.917,0.914
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,4163.05,0.763,100,1.765,0.567,0.951
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2677.439,0.767,100,1.601,0.625,0.949
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1096.682,0.838,100,1.196,0.836,0.95
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1258.597,0.595,100,2.109,0.474,0.898
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1328.704,0.758,99.623,1.477,0.677,0.922
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,2181.679,0.713,100,1.729,0.578,0.956
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,1357.081,0.63,100,2.506,0.399,0.939
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,63.431,0.343,100,4.524,0.221,0.768
Vochysia thyrsoidea,2,Vochysia thyrsoidea 2- GC 4842 x5 007-1.tif,1894.572,0.788,99.912,1.088,0.919,0.968
